70001006	70000353	1	1
70001007	70000353	1	2
70001008	70000353	1	3
70001009	70000353	1	4
70001010	70000354	0	0
70001011	70000354	1	1
70001012	70000354	1	2
70001013	70000354	1	3
70001014	70000354	1	4
70001015	70000355	0	0
70001016	70000355	1	1
70001017	70000355	1	2
70001018	70000355	1	3
70001019	70000355	1	4
70001020	70000356	0	0
70001021	70000356	1	1
70001022	70000356	1	2
70001023	70000356	1	3
70001024	70000356	1	4
70001025	70000357	0	0
70001026	70000357	1	1
70001027	70000357	1	2
70001028	70000357	1	3
70001029	70000357	1	4
70001030	70000358	0	0
70001031	70000358	1	1
70001032	70000358	1	2
70001033	70000358	1	3
70001034	70000358	1	4
70001035	70000359	0	0
70001036	70000359	1	1
70001037	70000359	1	2
70001038	70000359	1	3
70001039	70000359	1	4
70001040	70000360	0	0
70001041	70000360	1	1
70001042	70000360	1	2
70001043	70000360	1	3
70001044	70000360	1	4
70001045	70000361	0	0
70001046	70000361	1	1
70001047	70000361	1	2
70001048	70000361	1	3
70001049	70000361	1	4
70001050	70000362	0	0
70001051	70000362	1	1
70001052	70000362	1	2
70001053	70000362	1	3
70001054	70000362	1	4
70001055	70000363	0	0
70001056	70000363	1	1
70001057	70000363	1	2
70001058	70000363	1	3
70001059	70000363	1	4
70001060	70000364	0	0
70001061	70000364	1	1
70001062	70000364	1	2
70001063	70000364	1	3
70001064	70000364	1	4
70001065	70000365	0	0
70001066	70000365	1	1
70001067	70000365	1	2
70001068	70000365	1	3
70001069	70000365	1	4
70001070	70000366	0	0
70001071	70000366	1	1
70001072	70000366	1	2
70001073	70000366	1	3
70001074	70000366	1	4
70001075	70000367	0	0
70001076	70000367	1	1
70001077	70000367	1	2
70001078	70000367	1	3
70001079	70000367	1	4
70001080	70000368	0	0
70001081	70000368	1	1
70001082	70000368	1	2
70001083	70000368	1	3
70001084	70000368	1	4
70001085	70000369	0	0
70001086	70000369	1	1
70001087	70000369	1	2
70001088	70000369	1	3
70001089	70000369	1	4
70001090	70000370	0	0
70001091	70000370	1	1
70001092	70000370	1	2
70001093	70000370	1	3
70001094	70000370	1	4
70001095	70000371	0	0
70001096	70000371	1	1
70001097	70000371	1	2
70001098	70000371	1	3
70001099	70000371	1	4
70001100	70000372	0	0
70001101	70000372	1	1
70001102	70000372	1	2
70001103	70000372	1	3
70001104	70000372	1	4
70001105	70000373	0	0
70001106	70000373	1	1
70001107	70000373	1	2
70001108	70000373	1	3
70001109	70000373	1	4
70001110	70000374	0	0
70001111	70000374	1	1
70001112	70000374	1	2
70001113	70000374	1	3
70001114	70000374	1	4
70001115	70000375	0	0
70001116	70000375	1	1
70001117	70000375	1	2
70001118	70000375	1	3
70001119	70000375	1	4
70001120	70000376	0	0
70001121	70000376	1	1
70001122	70000376	1	2
70001123	70000376	1	3
70001124	70000376	1	4
70001125	70000377	0	0
70001126	70000377	1	1
70001127	70000377	1	2
70001128	70000377	1	3
70001129	70000377	1	4
70001130	70000378	0	0
70001131	70000378	1	1
70001132	70000378	1	2
70001133	70000378	1	3
70001134	70000378	1	4
70001135	70000379	0	0
70001136	70000379	1	1
70001137	70000379	1	2
70001138	70000379	1	3
70001139	70000379	1	4
70001140	70000380	0	0
70001141	70000380	1	1
70001142	70000380	1	2
70001143	70000380	1	3
70001144	70000380	1	4
70001145	70000381	0	0
70001146	70000381	1	1
70001147	70000381	1	2
70001148	70000381	1	3
70001149	70000381	1	4
70001150	70000382	0	0
70001151	70000382	1	1
70001152	70000382	1	2
70001153	70000382	1	3
70001154	70000382	1	4
70001155	70000383	0	0
70001156	70000383	1	1
70001157	70000383	1	2
70001158	70000383	1	3
70001159	70000383	1	4
70001160	70000384	0	0
70001161	70000384	1	1
70001162	70000384	1	2
70001163	70000384	1	3
70001164	70000384	1	4
70001165	70000385	0	0
70001166	70000385	1	1
70001167	70000385	1	2
70001168	70000385	1	3
70001169	70000385	1	4
70001170	70000386	0	0
70001171	70000386	1	1
70001172	70000386	1	2
70001173	70000386	1	3
70001174	70000386	1	4
70001175	70000387	0	0
70001176	70000387	1	1
70001177	70000387	1	2
70001178	70000387	1	3
70001179	70000387	1	4
70001180	70000388	0	0
70001181	70000388	1	1
70001182	70000388	1	2
70001183	70000388	1	3
70001184	70000388	1	4
70001185	70000389	0	0
70001186	70000389	1	1
70001187	70000389	1	2
70001188	70000389	1	3
70001189	70000389	1	4
70001190	70000390	0	0
70001191	70000390	1	1
70001192	70000390	1	2
70001193	70000390	1	3
70001194	70000390	1	4
70001195	70000391	0	0
70001196	70000391	1	1
70001197	70000391	1	2
70001198	70000391	1	3
70001199	70000391	1	4
70001200	70000392	0	0
70001201	70000392	1	1
70001202	70000392	1	2
70001203	70000392	1	3
70001204	70000392	1	4
70001205	70000393	0	0
70001206	70000393	1	1
70001207	70000393	1	2
70001208	70000393	1	3
70001209	70000393	1	4
70001210	70000394	0	0
70001211	70000394	1	1
70001212	70000394	1	2
70001213	70000394	1	3
70001214	70000394	1	4
70001215	70000395	0	0
70001216	70000395	1	1
70001217	70000395	1	2
70001218	70000395	1	3
70001219	70000395	1	4
70001220	70000396	0	0
70001221	70000396	1	1
70001222	70000396	1	2
70001223	70000396	1	3
70001224	70000396	1	4
70001225	70000397	0	0
70001226	70000397	1	1
70001227	70000397	1	2
70001228	70000397	1	3
70001229	70000397	1	4
70001230	70000398	0	0
70001231	70000398	1	1
70001232	70000398	1	2
70001233	70000398	1	3
70001234	70000398	1	4
70001235	70000399	0	0
70001236	70000399	1	1
70001237	70000399	1	2
70001238	70000399	1	3
70001239	70000399	1	4
70001240	70000400	0	0
70001241	70000400	1	1
70001242	70000400	1	2
70001243	70000400	1	3
70001244	70000400	1	4
70001245	70000401	0	0
70001246	70000401	1	1
70001247	70000401	1	2
70001248	70000401	1	3
70001249	70000401	1	4
70001250	70000402	0	0
70001251	70000402	1	1
70001252	70000402	1	2
70001253	70000402	1	3
70001254	70000402	1	4
70001255	70000403	0	0
70001256	70000403	1	1
70001257	70000403	1	2
70001258	70000403	1	3
70001259	70000403	1	4
70001260	70000404	0	0
70001261	70000404	1	1
70001262	70000404	1	2
70001263	70000404	1	3
70001264	70000404	1	4
70001265	70000405	0	0
70001266	70000405	1	1
70001267	70000405	1	2
70001268	70000405	1	3
70001269	70000405	1	4
70001270	70000406	0	0
70001271	70000406	1	1
70001272	70000406	1	2
70001273	70000406	1	3
70001274	70000406	1	4
70001275	70000407	0	0
70001276	70000407	1	1
70001277	70000407	1	2
70001278	70000407	1	3
70001279	70000407	1	4
70001280	70000408	0	0
70001281	70000408	1	1
70001282	70000408	1	2
70001283	70000408	1	3
70001284	70000408	1	4
70001285	70000409	0	0
70001286	70000409	1	1
70001287	70000409	1	2
70001288	70000409	1	3
70001289	70000409	1	4
70001290	70000410	0	0
70001291	70000410	1	1
70001292	70000410	1	2
70001293	70000410	1	3
70001294	70000410	1	4
70001295	70000411	0	0
70001296	70000411	1	1
70001297	70000411	1	2
70001298	70000411	1	3
70001299	70000411	1	4
70001300	70000412	0	0
70001301	70000412	1	1
70001302	70000412	1	2
70001303	70000412	1	3
70001304	70000412	1	4
70001305	70000413	0	0
70001306	70000413	1	1
70001307	70000413	1	2
70001308	70000413	1	3
70001309	70000413	1	4
70001310	70000414	0	0
70001311	70000414	1	1
70001312	70000414	1	2
70001313	70000414	1	3
70001314	70000414	1	4
70001315	70000415	0	0
70001316	70000415	1	1
70001317	70000415	1	2
70001318	70000415	1	3
70001319	70000415	1	4
70001320	70000416	0	0
70001321	70000416	1	1
70001322	70000416	1	2
70001323	70000416	1	3
70001324	70000416	1	4
70001325	70000417	0	0
70001326	70000417	1	1
70001327	70000417	1	2
70001328	70000417	1	3
70001329	70000417	1	4
70001330	70000418	0	0
70001331	70000418	1	1
70001332	70000418	1	2
70001333	70000418	1	3
70001334	70000418	1	4
70001335	70000419	0	0
70001336	70000419	1	1
70001337	70000419	1	2
70001338	70000419	1	3
70001339	70000419	1	4
70001340	70000420	0	0
70001341	70000420	1	1
70001342	70000420	1	2
70001343	70000420	1	3
70001344	70000420	1	4
70001345	70000421	0	0
70001346	70000421	1	1
70001347	70000421	1	2
70001348	70000421	1	3
70001349	70000421	1	4
70001350	70000422	0	0
70001351	70000422	1	1
70001352	70000422	1	2
70001353	70000422	1	3
70001354	70000422	1	4
70001355	70000423	0	0
70001356	70000423	1	1
70001357	70000423	1	2
70001358	70000423	1	3
70001359	70000423	1	4
70001360	70000424	0	0
70001361	70000424	1	1
70001362	70000424	1	2
70001363	70000424	1	3
70001364	70000424	1	4
70001365	70000425	0	0
70001366	70000425	1	1
70001367	70000425	1	2
70001368	70000425	1	3
70001369	70000425	1	4
70001370	70000426	0	0
70001371	70000426	1	1
70001372	70000426	1	2
70001373	70000426	1	3
70001374	70000426	1	4
70001375	70000427	0	0
70001376	70000427	1	1
70001377	70000427	1	2
70001378	70000427	1	3
70001379	70000427	1	4
70001380	70000428	0	0
70001381	70000428	1	1
70001382	70000428	1	2
70001383	70000428	1	3
70001384	70000428	1	4
70001385	70000429	0	0
70001386	70000429	1	1
70001387	70000429	1	2
70001388	70000429	1	3
70001389	70000429	1	4
70001390	70000430	0	0
70001391	70000430	1	1
70001392	70000430	1	2
70001393	70000430	1	3
70001394	70000430	1	4
70001395	70000431	0	0
70001396	70000431	1	1
70001397	70000431	1	2
70001398	70000431	1	3
70001399	70000431	1	4
70001400	70000432	0	0
70001401	70000432	1	1
70001402	70000432	1	2
70001403	70000432	1	3
70001404	70000432	1	4
70001405	70000433	0	0
70001406	70000433	1	1
70001407	70000433	1	2
70001408	70000433	1	3
70001409	70000433	1	4
70001410	70000434	0	0
70001411	70000434	1	1
70001412	70000434	1	2
70001413	70000434	1	3
70001414	70000434	1	4
70001415	70000435	0	0
70001416	70000435	1	1
70001417	70000435	1	2
70001418	70000435	1	3
70001419	70000435	1	4
70001420	70000436	0	0
70001421	70000436	1	1
70001422	70000436	1	2
70001423	70000436	1	3
70001424	70000436	1	4
70001425	70000437	0	0
70001426	70000437	1	1
70001427	70000437	1	2
70001428	70000437	1	3
70001429	70000437	1	4
70001430	70000438	0	0
70001431	70000438	1	1
70001432	70000438	1	2
70001433	70000438	1	3
70001434	70000438	1	4
70001435	70000439	0	0
70001436	70000439	1	1
70001437	70000439	1	2
70001438	70000439	1	3
70001439	70000439	1	4
70001440	70000440	0	0
70001441	70000440	1	1
70001442	70000440	1	2
70001443	70000440	1	3
70001444	70000440	1	4
70001445	70000441	0	0
70001446	70000441	1	1
70001447	70000441	1	2
70001448	70000441	1	3
70001449	70000441	1	4
70001450	70000442	0	0
70001451	70000442	1	1
70001452	70000442	1	2
70001453	70000442	1	3
70001454	70000442	1	4
70001455	70000443	0	0
70001456	70000443	1	1
70001457	70000443	1	2
70001458	70000443	1	3
70001459	70000443	1	4
70001460	70000444	0	0
70001461	70000444	1	1
70001462	70000444	1	2
70001463	70000444	1	3
70001464	70000444	1	4
70001465	70000445	0	0
70001466	70000445	1	1
70001467	70000445	1	2
70001468	70000445	1	3
70001469	70000445	1	4
70001470	70000446	0	0
70001471	70000446	1	1
70001472	70000446	1	2
70001473	70000446	1	3
70001474	70000446	1	4
70001475	70000447	0	0
70001476	70000447	1	1
70001477	70000447	1	2
70001478	70000447	1	3
70001479	70000447	1	4
70001480	70000448	0	0
70001481	70000448	1	1
70001482	70000448	1	2
70001483	70000448	1	3
70001484	70000448	1	4
70001485	70000449	0	0
70001486	70000449	1	1
70001487	70000449	1	2
70001488	70000449	1	3
70001489	70000449	1	4
70001490	70000450	0	0
70001491	70000450	1	1
70001492	70000450	1	2
70001493	70000450	1	3
70001494	70000450	1	4
70001495	70000451	0	0
70001496	70000451	1	1
70001497	70000451	1	2
70001498	70000451	1	3
70001499	70000451	1	4
70001500	70000452	0	0
70001501	70000452	1	1
70001502	70000452	1	2
70001503	70000452	1	3
70001504	70000452	1	4
70001505	70000453	0	0
70001506	70000453	1	1
70001507	70000453	1	2
70001508	70000453	1	3
70001509	70000453	1	4
70001510	70000454	0	0
70001511	70000454	1	1
70001512	70000454	1	2
70001513	70000454	1	3
70001514	70000454	1	4
70001515	70000455	0	0
70001516	70000455	1	1
70001517	70000455	1	2
70001518	70000455	1	3
70001519	70000455	1	4
70001520	70000456	0	0
70001521	70000456	1	1
70001522	70000456	1	2
70001523	70000456	1	3
70001524	70000456	1	4
70001525	70000457	0	0
70001526	70000457	1	1
70001527	70000457	1	2
70001528	70000457	1	3
70001529	70000457	1	4
70001530	70000458	0	0
70001531	70000458	1	1
70001532	70000458	1	2
70001533	70000458	1	3
70001534	70000458	1	4
70001535	70000459	0	0
70001536	70000459	1	1
70001537	70000459	1	2
70001538	70000459	1	3
70001539	70000459	1	4
70001540	70000460	0	0
70001541	70000460	1	1
70001542	70000460	1	2
70001543	70000460	1	3
70001544	70000460	1	4
70001545	70000461	0	0
70001546	70000461	1	1
70001547	70000461	1	2
70001548	70000461	1	3
70001549	70000461	1	4
70001550	70000462	0	0
70001551	70000462	1	1
70001552	70000462	1	2
70001553	70000462	1	3
70001554	70000462	1	4
70001555	70000463	0	0
70001556	70000463	1	1
70001557	70000463	1	2
70001558	70000463	1	3
70001559	70000463	1	4
70001560	70000464	0	0
70001561	70000464	1	1
70001562	70000464	1	2
70001563	70000464	1	3
70001564	70000464	1	4
70001565	70000465	0	0
70001566	70000465	1	1
70001567	70000465	1	2
70001568	70000465	1	3
70001569	70000465	1	4
70001570	70000466	0	0
70001571	70000466	1	1
70001572	70000466	1	2
70001573	70000466	1	3
70001574	70000466	1	4
70001575	70000467	0	0
70001576	70000467	1	1
70001577	70000467	1	2
70001578	70000467	1	3
70001579	70000467	1	4
70001580	70000468	0	0
70001581	70000468	1	1
70001582	70000468	1	2
70001583	70000468	1	3
70001584	70000468	1	4
70001585	70000469	0	0
70001586	70000469	1	1
70001587	70000469	1	2
70001588	70000469	1	3
70001589	70000469	1	4
70001590	70000470	0	0
70001591	70000470	1	1
70001592	70000470	1	2
70001593	70000470	1	3
70001594	70000470	1	4
70001595	70000471	0	0
70001596	70000471	1	1
70001597	70000471	1	2
70001598	70000471	1	3
70001599	70000471	1	4
70001600	70000472	0	0
70001601	70000472	1	1
70001602	70000472	1	2
70001603	70000472	1	3
70001604	70000472	1	4
70001605	70000473	0	0
70001606	70000473	1	1
70001607	70000473	1	2
70001608	70000473	1	3
70001609	70000473	1	4
70001610	70000474	0	0
70001611	70000474	1	1
70001612	70000474	1	2
70001613	70000474	1	3
70001614	70000474	1	4
70001615	70000475	0	0
70001616	70000475	1	1
70001617	70000475	1	2
70001618	70000475	1	3
70001619	70000475	1	4
70001620	70000476	0	0
70001621	70000476	1	1
70001622	70000476	1	2
70001623	70000476	1	3
70001624	70000476	1	4
70001625	70000477	0	0
70001626	70000477	1	1
70001627	70000477	1	2
70001628	70000477	1	3
70001629	70000477	1	4
70001630	70000478	0	0
70001631	70000478	1	1
70001632	70000478	1	2
70001633	70000478	1	3
70001634	70000478	1	4
70001635	70000479	0	0
70001636	70000479	1	1
70001637	70000479	1	2
70001638	70000479	1	3
70001639	70000479	1	4
70001640	70000480	0	0
70001641	70000480	1	1
70001642	70000480	1	2
70001643	70000480	1	3
70001644	70000480	1	4
70001645	70000481	0	0
70001646	70000481	1	1
70001647	70000481	1	2
70001648	70000481	1	3
70001649	70000481	1	4
70001650	70000482	0	0
70001651	70000482	1	1
70001652	70000482	1	2
70001653	70000482	1	3
70001654	70000482	1	4
70001655	70000483	0	0
70001656	70000483	1	1
70001657	70000483	1	2
70001658	70000483	1	3
70001659	70000483	1	4
70001660	70000484	0	0
70001661	70000484	1	1
70001662	70000484	1	2
70001663	70000484	1	3
70001664	70000484	1	4
70001665	70000485	0	0
70001666	70000485	1	1
70001667	70000485	1	2
70001668	70000485	1	3
70001669	70000485	1	4
70001670	70000486	0	0
70001671	70000486	1	1
70001672	70000486	1	2
70001673	70000486	1	3
70001674	70000486	1	4
70001675	70000487	0	0
70001676	70000487	1	1
70001677	70000487	1	2
70001678	70000487	1	3
70001679	70000487	1	4
70001680	70000488	0	0
70001681	70000488	1	1
70001682	70000488	1	2
70001683	70000488	1	3
70001684	70000488	1	4
70001685	70000489	0	0
70001686	70000489	1	1
70001687	70000489	1	2
70001688	70000489	1	3
70001689	70000489	1	4
70001690	70000490	0	0
70001691	70000490	1	1
70001692	70000490	1	2
70001693	70000490	1	3
70001694	70000490	1	4
70001695	70000491	0	0
70001696	70000491	1	1
70001697	70000491	1	2
70001698	70000491	1	3
70001699	70000491	1	4
70001700	70000492	0	0
70001701	70000492	1	1
70001702	70000492	1	2
70001703	70000492	1	3
70001704	70000492	1	4
70001705	70000493	0	0
70001706	70000493	1	1
70001707	70000493	1	2
70001708	70000493	1	3
70001709	70000493	1	4
70001710	70000494	0	0
70001711	70000494	1	1
70001712	70000494	1	2
70001713	70000494	1	3
70001714	70000494	1	4
70001715	70000495	0	0
70001716	70000495	1	1
70001717	70000495	1	2
70001718	70000495	1	3
70001719	70000495	1	4
70001720	70000496	0	0
70001721	70000496	1	1
70001722	70000496	1	2
70001723	70000496	1	3
70001724	70000496	1	4
70001725	70000497	0	0
70001726	70000497	1	1
70001727	70000497	1	2
70001728	70000497	1	3
70001729	70000497	1	4
70001730	70000498	0	0
70001731	70000498	1	1
70001732	70000498	1	2
70001733	70000498	1	3
70001734	70000498	1	4
70001735	70000499	0	0
70001736	70000499	1	1
70001737	70000499	1	2
70001738	70000499	1	3
70001739	70000499	1	4
70001740	70000500	0	0
70001741	70000500	1	1
70001742	70000500	1	2
70001743	70000500	1	3
70001744	70000500	1	4
70001745	70000501	0	0
70001746	70000501	1	1
70001747	70000501	1	2
70001748	70000501	1	3
70001749	70000501	1	4
70001750	70000502	0	0
70001751	70000502	1	1
70001752	70000502	1	2
70001753	70000502	1	3
70001754	70000502	1	4
70001755	70000503	0	0
70001756	70000503	1	1
70001757	70000503	1	2
70001758	70000503	1	3
70001759	70000503	1	4
70001760	70000504	0	0
70001761	70000504	1	1
70001762	70000504	1	2
70001763	70000504	1	3
70001764	70000504	1	4
70001765	70000505	0	0
70001766	70000505	1	1
70001767	70000505	1	2
70001768	70000505	1	3
70001769	70000505	1	4
70001770	70000506	0	0
70001771	70000506	1	1
70001772	70000506	1	2
70001773	70000506	1	3
70001774	70000506	1	4
70001775	70000507	0	0
70001776	70000507	1	1
70001777	70000507	1	2
70001778	70000507	1	3
70001779	70000507	1	4
70001780	70000508	0	0
70001781	70000508	1	1
70001782	70000508	1	2
70001783	70000508	1	3
70001784	70000508	1	4
70001785	70000509	0	0
70001786	70000509	1	1
70001787	70000509	1	2
70001788	70000509	1	3
70001789	70000509	1	4
70001790	70000510	0	0
70001791	70000510	1	1
70001792	70000510	1	2
70001793	70000510	1	3
70001794	70000510	1	4
70001795	70000511	0	0
70001796	70000511	1	1
70001797	70000511	1	2
70001798	70000511	1	3
70001799	70000511	1	4
70001800	70000512	0	0
70001801	70000512	1	1
70001802	70000512	1	2
70001803	70000512	1	3
70001804	70000512	1	4
70001805	70000513	0	0
70001806	70000513	1	1
70001807	70000513	1	2
70001808	70000513	1	3
70001809	70000513	1	4
70001810	70000514	0	0
70001811	70000514	1	1
70001812	70000514	1	2
70001813	70000514	1	3
70001814	70000514	1	4
70001815	70000515	0	0
70001816	70000515	1	1
70001817	70000515	1	2
70001818	70000515	1	3
70001819	70000515	1	4
70001820	70000516	0	0
70001821	70000516	1	1
70001822	70000516	1	2
70001823	70000516	1	3
70001824	70000516	1	4
70001825	70000517	0	0
70001826	70000517	1	1
70001827	70000517	1	2
70001828	70000517	1	3
70001829	70000517	1	4
70001830	70000518	0	0
70001831	70000518	1	1
70001832	70000518	1	2
70001833	70000518	1	3
70001834	70000518	1	4
70001835	70000519	0	0
70001836	70000519	1	1
70001837	70000519	1	2
70001838	70000519	1	3
70001839	70000519	1	4
70001840	70000520	0	0
70001841	70000520	1	1
70001842	70000520	1	2
70001843	70000520	1	3
70001844	70000520	1	4
70001845	70000521	0	0
70001846	70000521	1	1
70001847	70000521	1	2
70001848	70000521	1	3
70001849	70000521	1	4
70001850	70000522	0	0
70001851	70000522	1	1
70001852	70000522	1	2
70001853	70000522	1	3
70001854	70000522	1	4
70001855	70000523	0	0
70001856	70000523	1	1
70001857	70000523	1	2
70001858	70000523	1	3
70001859	70000523	1	4
70001860	70000524	0	0
70001861	70000524	1	1
70001862	70000524	1	2
70001863	70000524	1	3
70001864	70000524	1	4
70001865	70000525	0	0
70001866	70000525	1	1
70001867	70000525	1	2
70001868	70000525	1	3
70001869	70000525	1	4
70001870	70000526	0	0
70001871	70000526	1	1
70001872	70000526	1	2
70001873	70000526	1	3
70001874	70000526	1	4
70001875	70000527	0	0
70001876	70000527	1	1
70001877	70000527	1	2
70001878	70000527	1	3
70001879	70000527	1	4
70001880	70000528	0	0
70001881	70000528	1	1
70001882	70000528	1	2
70001883	70000528	1	3
70001884	70000528	1	4
70001885	70000529	0	0
70001886	70000529	1	1
70001887	70000529	1	2
70001888	70000529	1	3
70001889	70000529	1	4
70001890	70000530	0	0
70001891	70000530	1	1
70001892	70000530	1	2
70001893	70000530	1	3
70001894	70000530	1	4
70001895	70000531	0	0
70001896	70000531	1	1
70001897	70000531	1	2
70001898	70000531	1	3
70001899	70000531	1	4
70001900	70000532	0	0
70001901	70000532	1	1
70001902	70000532	1	2
70001903	70000532	1	3
70001904	70000532	1	4
70001905	70000533	0	0
70001906	70000533	1	1
70001907	70000533	1	2
70001908	70000533	1	3
70001909	70000533	1	4
70001910	70000534	0	0
70001911	70000534	1	1
70001912	70000534	1	2
70001913	70000534	1	3
70001914	70000534	1	4
70001915	70000535	0	0
70001916	70000535	1	1
70001917	70000535	1	2
70001918	70000535	1	3
70001919	70000535	1	4
70001920	70000536	0	0
70001921	70000536	1	1
70001922	70000536	1	2
70001923	70000536	1	3
70001924	70000536	1	4
70001925	70000537	0	0
70001926	70000537	1	1
70001927	70000537	1	2
70001928	70000537	1	3
70001929	70000537	1	4
70001930	70000538	0	0
70001931	70000538	1	1
70001932	70000538	1	2
70001933	70000538	1	3
70001934	70000538	1	4
70001935	70000539	0	0
70001936	70000539	1	1
70001937	70000539	1	2
70001938	70000539	1	3
70001939	70000539	1	4
70001940	70000540	0	0
70001941	70000540	1	1
70001942	70000540	1	2
70001943	70000540	1	3
70001944	70000540	1	4
70001945	70000541	0	0
70001946	70000541	1	1
70001947	70000541	1	2
70001948	70000541	1	3
70001949	70000541	1	4
70001950	70000542	0	0
70001951	70000542	1	1
70001952	70000542	1	2
70001953	70000542	1	3
70001954	70000542	1	4
70001955	70000543	0	0
70001956	70000543	1	1
70001957	70000543	1	2
70001958	70000543	1	3
70001959	70000543	1	4
70001960	70000544	0	0
70001961	70000544	1	1
70001962	70000544	1	2
70001963	70000544	1	3
70001964	70000544	1	4
70001965	70000545	0	0
70001966	70000545	1	1
70001967	70000545	1	2
70001968	70000545	1	3
70001969	70000545	1	4
70001970	70000546	0	0
70001971	70000546	1	1
70001972	70000546	1	2
70001973	70000546	1	3
70001974	70000546	1	4
70001975	70000547	0	0
70001976	70000547	1	1
70001977	70000547	1	2
70001978	70000547	1	3
70001979	70000547	1	4
70001980	70000548	0	0
70001981	70000548	1	1
70001982	70000548	1	2
70001983	70000548	1	3
70001984	70000548	1	4
70001985	70000549	0	0
70001986	70000549	1	1
70001987	70000549	1	2
70001988	70000549	1	3
70001989	70000549	1	4
70001990	70000550	0	0
70001991	70000550	1	1
70001992	70000550	1	2
70001993	70000550	1	3
70001994	70000550	1	4
70001995	70000551	0	0
70001996	70000551	1	1
70001997	70000551	1	2
70001998	70000551	1	3
70001999	70000551	1	4
70002000	70000552	0	0
70002001	70000552	1	1
70002002	70000552	1	2
70002003	70000552	1	3
70002004	70000552	1	4
70002005	70000553	0	0
70002006	70000553	1	1
70002007	70000553	1	2
70002008	70000553	1	3
70002009	70000553	1	4
70002010	70000554	0	0
70002011	70000554	1	1
70002012	70000554	1	2
70002013	70000554	1	3
70002014	70000554	1	4
70002015	70000555	0	0
70002016	70000555	1	1
70002017	70000555	1	2
70002018	70000555	1	3
70002019	70000555	1	4
70002020	70000556	0	0
70002021	70000556	1	1
70002022	70000556	1	2
70002023	70000556	1	3
70002024	70000556	1	4
70002025	70000557	0	0
70002026	70000557	1	1
70002027	70000557	1	2
70002028	70000557	1	3
70002029	70000557	1	4
70002030	70000558	0	0
70002031	70000558	1	1
70002032	70000558	1	2
70002033	70000558	1	3
70002034	70000558	1	4
70002035	70000559	0	0
70002036	70000559	1	1
70002037	70000559	1	2
70002038	70000559	1	3
70002039	70000559	1	4
70002040	70000560	0	0
70002041	70000560	1	1
70002042	70000560	1	2
70002043	70000560	1	3
70002044	70000560	1	4
70002045	70000561	0	0
70002046	70000561	1	1
70002047	70000561	1	2
70002048	70000561	1	3
70002049	70000561	1	4
70002050	70000562	0	0
70002051	70000562	1	1
70002052	70000562	1	2
70002053	70000562	1	3
70002054	70000562	1	4
70002055	70000563	0	0
70002056	70000563	1	1
70002057	70000563	1	2
70002058	70000563	1	3
70002059	70000563	1	4
70002060	70000564	0	0
